time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,num_schools,enrolments,sess_possible,sess_overall,sess_authorised,sess_unauthorised,sess_overall_percent,sess_authorised_percent,sess_unauthorised_percent,enrolments_pa_10_exact,enrolments_pa_10_exact_percent,enrolments_pa_50_exact,enrolments_pa_50_exact_percent,sess_auth_illness,sess_auth_appointments,sess_auth_religious,sess_auth_study,sess_auth_traveller,sess_auth_holiday,sess_auth_ext_holiday,sess_auth_excluded,sess_auth_other,sess_auth_totalreasons,sess_unauth_holiday,sess_unauth_late,sess_unauth_other,sess_unauth_noyet,sess_unauth_totalreasons,sess_overall_totalreasons,sess_x_covid,sess_y_exceptional
201516,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",6,437,68710,11950,4865,7085,17.39194,7.08048,10.31145,188,43.02059,z,z,1929,455,0,4,0,42,z,305,2130,4865,118,37,6918,12,7085,11950,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,2,380,55450,15905,6363,9542,28.6835,11.4752,17.2083,243,63.94737,z,z,2654,594,0,0,0,9,z,583,2523,6363,67,143,9332,0,9542,15905,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,7,1145,192007,62823,36256,26567,32.71912,18.88264,13.83647,788,68.82096,z,z,7377,1271,268,119,0,89,z,2090,24936,36150,184,1103,24616,664,26567,62717,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,2,171,23545,9000,7665,1335,38.22468,32.55468,5.66999,150,87.7193,z,z,1164,331,2,0,0,7,z,68,6093,7665,14,74,1247,0,1335,9000,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,2,94,15833,5750,3669,2081,36.31655,23.17312,13.14343,59,62.76596,z,z,569,34,0,2,0,0,z,231,2833,3669,12,202,1867,0,2081,5750,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,6,862,141024,57587,44354,13233,40.83489,31.45138,9.38351,728,84.45476,z,z,5842,921,4,6,64,24,z,1374,36119,44354,172,408,12641,12,13233,57587,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,2,456,44824,9930,5757,4173,22.15331,12.84357,9.30974,250,54.82456,z,z,1601,215,20,0,1,14,z,481,3425,5757,38,1,4132,2,4173,9930,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,2,449,69525,23435,11529,11906,33.7073,16.58252,17.12478,350,77.951,z,z,3313,766,4,0,0,27,z,465,6954,11529,52,8,11845,1,11906,23435,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,1,210,35468,11933,7575,4358,33.64441,21.35728,12.28713,143,68.09524,z,z,1878,203,2,4,0,24,z,491,4973,7575,65,1058,3195,40,4358,11933,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,4,155,27007,8563,5204,3359,31.70659,19.26908,12.43752,108,69.67742,z,z,1360,292,6,0,0,0,z,939,2607,5204,6,477,2775,101,3359,8563,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,4,342,56891,22756,12085,10671,39.9993,21.24238,18.75692,276,80.70175,z,z,2477,368,26,1,20,27,z,1096,8070,12085,64,1570,8938,99,10671,22756,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,1,129,20414,5614,1876,3738,27.50073,9.18977,18.31096,83,64.34109,z,z,285,71,10,2,0,10,z,430,1068,1876,25,10,3681,22,3738,5614,0,0
201516,Autumn and spring term,Regional,E92000001,England,E12000002,North West,,,,52,5716,871751,296238,155668,140570,33.98195,17.85693,16.12502,4111,71.92092,z,z,39301,7157,185,293,51,425,z,12848,88397,148657,1062,6796,121142,4411,133411,282068,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,5,290,47677,14245,9671,4574,29.87814,20.28441,9.59372,203,70,51,17.5862,2458,428,0,0,0,26,z,1004,5755,9671,1,37,4426,110,4574,14245,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,1,208,33823,8218,4308,3910,24.29708,12.7369,11.56018,157,75.48077,31,14.9039,1124,417,0,0,0,40,z,1161,1566,4308,36,0,3684,190,3910,8218,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,1,70,11602,3305,1746,1559,28.48647,15.04913,13.43734,54,77.14286,9,12.8571,519,57,0,0,0,0,z,99,1071,1746,26,97,1436,0,1559,3305,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,1,144,26966,5736,2572,3164,21.27123,9.53794,11.73329,96,66.66667,14,9.72222,766,213,0,0,0,0,z,199,1394,2572,156,44,2675,289,3164,5736,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,2,269,48767,19823,10081,9742,40.64839,20.67177,19.97662,223,82.89963,91,33.829,2714,225,0,0,0,8,z,220,6914,10081,38,0,9691,13,9742,19823,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,2,159,24791,6982,2308,4674,28.16345,9.30983,18.85362,106,66.66667,18,11.3208,805,108,8,0,0,28,z,659,700,2308,40,296,4338,0,4674,6982,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,1,180,32775,16271,7114,9157,49.64455,21.70557,27.93898,152,84.44444,90,50,0,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,1,405,68506,26196,15643,10553,38.23899,22.8345,15.40449,320,79.01235,153,37.7778,2016,400,0,0,0,5,z,293,12929,15643,174,0,10379,0,10553,26196,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,1,154,25431,8126,3348,4778,31.95313,13.16503,18.78809,115,74.67532,39,25.3247,989,281,0,0,0,0,z,29,2049,3348,21,119,4637,1,4778,8126,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,2,174,34637,12409,5085,7324,35.82585,14.68083,21.14502,134,77.01149,56,32.1839,1549,223,2,0,0,14,z,678,2619,5085,42,0,7282,0,7324,12409,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,1,118,15250,2854,1165,1689,18.71475,7.63934,11.07541,56,47.45763,8,6.77966,598,81,2,0,0,0,z,253,231,1165,18,0,1399,272,1689,2854,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,2,307,44462,7338,7034,304,16.50398,15.82025,0.68373,164,53.4202,16,5.21173,1118,105,0,0,0,12,z,0,207,1442,2,4,151,50,207,1649,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,1,160,28127,8233,4814,3419,29.27081,17.11523,12.15558,128,80,38,23.75,1181,371,0,0,36,24,z,570,2623,4805,30,166,3223,0,3419,8224,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,7,852,131256,51411,31767,19644,39.1685,24.20232,14.96617,668,78.40376,278,32.6291,7168,1628,2,0,1,24,z,249,22695,31767,282,187,19145,30,19644,51411,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,1,69,12208,4065,2617,1448,33.29784,21.43676,11.86107,48,69.56522,22,31.8841,377,77,0,0,0,0,z,250,1913,2617,0,358,1088,2,1448,4065,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,2,441,70599,25406,10651,14755,35.98635,15.08662,20.89973,350,79.36508,146,33.1066,3311,706,0,0,0,12,z,426,6182,10637,14,3,14726,12,14755,25392,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,1,153,24815,6072,2004,4068,24.46907,8.07576,16.39331,91,59.47712,23,15.0327,549,122,2,6,0,0,z,764,561,2004,54,372,3638,4,4068,6072,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,2,233,28760,11742,7621,4121,40.82754,26.49861,14.32893,171,73.39056,82,35.1931,1550,130,18,31,0,105,z,123,5664,7621,6,1092,2930,93,4121,11742,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,1,180,21464,4646,809,3837,21.64555,3.7691,17.87644,68,37.77778,22,12.2222,563,97,4,0,0,0,z,16,129,809,24,0,3813,0,3837,4646,0,0
201617,Autumn and spring term,Regional,E92000001,England,E12000009,South West,,,,33,4170,511980,187084,137478,49606,36.54127,26.85222,9.68905,3236,77.60192,1595,38.2494,30218,4378,20,22,465,499,z,6439,95437,137478,495,2216,45365,1530,49606,187084,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,1,125,10323,5647,3001,2646,54.70309,29.07101,25.63208,113,90.4,69,55.2,481,36,0,0,0,0,z,91,2393,3001,0,361,2285,0,2646,5647,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,1,59,8408,1366,513,853,16.24643,6.10133,10.1451,28,47.45763,5,8.47458,201,77,0,0,0,0,z,99,136,513,28,10,815,0,853,1366,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,1,107,22534,9682,3313,6369,42.96618,14.70223,28.26396,88,82.24299,41,38.3178,1420,175,0,1,0,4,z,281,1432,3313,94,38,6221,16,6369,9682,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,4,307,45160,18764,14586,4178,41.55004,32.29849,9.25155,229,74.59283,133,43.3225,2264,583,3,0,0,146,z,172,11418,14586,0,50,4028,100,4178,18764,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,1,214,36121,16933,8854,8079,46.87855,24.51206,22.36649,179,83.64486,97,45.3271,0,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,1,126,21920,7133,2963,4170,32.54106,13.51734,19.02372,99,78.57143,31,24.6032,853,147,0,0,0,0,z,35,1928,2963,96,150,3924,0,4170,7133,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,1,316,60545,22706,5416,17290,37.50268,8.94541,28.55727,241,76.26582,92,29.1139,818,202,0,0,0,16,z,283,4097,5416,353,95,16688,154,17290,22706,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,5,426,68195,15597,8636,6961,22.87118,12.66369,10.20749,232,54.46009,50,11.7371,2837,285,0,11,0,146,z,581,4776,8636,87,76,6689,109,6961,15597,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,2,154,21583,8996,7800,1196,41.68095,36.13955,5.5414,131,85.06494,92,59.7403,1156,250,0,0,0,0,z,78,6316,7800,28,186,982,0,1196,8996,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,2,218,39134,17346,8868,8478,44.32463,22.6606,21.66403,195,89.44954,89,40.8257,1649,279,0,4,198,28,z,1009,5701,8868,107,438,7921,12,8478,17346,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,4,239,34125,8632,5084,3548,25.29524,14.89817,10.39707,151,63.17992,47,19.6653,1301,288,0,0,0,5,z,1019,2471,5084,70,31,3447,0,3548,8632,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,2,110,15829,6022,3797,2225,38.0441,23.98762,14.05648,77,70,30,27.2727,657,66,0,0,0,0,z,198,2876,3797,30,1,2194,0,2225,6022,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,1,116,19437,3360,2022,1338,17.28662,10.40284,6.88378,63,54.31034,8,6.89655,742,97,0,0,0,14,z,180,989,2022,28,1,1309,0,1338,3360,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,1,140,26209,11249,9747,1502,42.92037,37.18952,5.73086,113,80.71429,62,44.2857,1369,124,0,0,66,0,z,368,7820,9747,105,8,1388,1,1502,11249,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,5,579,71845,30691,22416,8275,42.71835,31.2005,11.51785,462,79.79275,238,41.1054,3769,321,0,43,26,70,z,873,17314,22416,98,165,7984,28,8275,30691,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,2,241,33148,8978,3376,5602,27.08459,10.18463,16.89996,153,63.48548,51,21.1618,438,122,0,2,0,52,z,560,465,1639,20,37,1946,1,2004,3643,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,1,173,31125,8048,3159,4889,25.85703,10.1494,15.70763,108,62.42775,29,16.763,1846,247,0,0,0,17,z,42,1007,3159,8,1,4880,0,4889,8048,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,2,223,30753,13284,8469,4815,43.19579,27.53878,15.65701,177,79.3722,88,39.4619,1749,220,24,116,0,56,z,232,6072,8469,4,829,3952,30,4815,13284,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,3,219,37577,7350,3493,3857,19.55984,9.29558,10.26426,121,55.25114,24,10.9589,1635,241,0,5,0,0,z,186,797,2864,48,141,3554,1,3744,6608,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,1,94,12356,6075,3010,3065,49.1664,24.36063,24.80576,88,93.61702,42,44.6809,555,36,0,0,0,0,z,321,2098,3010,12,0,3022,31,3065,6075,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,1,98,16280,6240,3348,2892,38.32924,20.56511,17.76413,75,76.53061,39,39.7959,1043,97,0,0,0,28,z,14,2166,3348,0,66,2826,0,2892,6240,0,0
201718,Autumn and spring term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,38,3604,572273,168789,73161,95628,29.49449,12.78428,16.71021,2398,66.53718,819,22.7248,24028,3562,0,82,20,411,z,5184,39874,73161,1240,1497,88833,4058,95628,168789,0,0
201718,Autumn and spring term,Regional,E92000001,England,E12000004,East Midlands,,,,20,2756,302814,83552,43449,40103,27.59186,14.34841,13.24344,1973,71.58926,802,29.1001,9683,1658,12,1410,0,132,z,3134,20751,36780,1034,902,37747,381,40064,76844,0,0
201718,Autumn and spring term,Regional,E92000001,England,E12000008,South East,,,,45,4442,654825,260979,158390,102589,39.85477,24.18814,15.66663,3460,77.89284,1568,35.2994,32489,7555,11,203,144,469,z,7019,106524,154414,1060,3968,95408,665,101101,255515,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,2,194,35166,12498,5900,6598,35.54001,16.77757,18.76244,151,77.83505,46,23.7113,1017,288,0,0,0,42,z,458,4095,5900,2,95,6500,1,6598,12498,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,1,140,23895,11284,6508,4776,47.22327,27.23582,19.98745,112,80,51,36.4286,849,228,0,0,0,0,z,165,5266,6508,10,133,4633,0,4776,11284,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,2,124,15168,5687,2981,2706,37.49341,19.65322,17.84019,103,83.06452,37,29.8387,1173,265,0,6,0,0,z,203,1334,2981,27,228,2434,17,2706,5687,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,1,135,20888,6554,2655,3899,31.37687,12.71065,18.66622,98,72.59259,45,33.3333,737,129,0,0,0,12,z,1,1776,2655,111,176,3604,8,3899,6554,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,4,279,44928,12106,7185,4921,26.94533,15.99225,10.95308,180,64.51613,49,17.5627,2120,605,1,0,0,54,z,730,3675,7185,44,28,4845,4,4921,12106,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,6,407,72420,20297,12557,7740,28.02679,17.33913,10.68766,277,68.05897,87,21.3759,3446,699,2,151,1,163,z,1348,6747,12557,56,145,7364,175,7740,20297,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,1,109,13154,3016,2029,987,22.92839,15.42497,7.50342,74,67.88991,17,15.5963,706,134,0,40,0,11,z,106,1032,2029,0,0,971,16,987,3016,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,2,510,86879,24218,13138,11080,27.87555,15.12218,12.75337,352,69.01961,123,24.1177,3953,581,0,0,10,0,z,2554,6040,13138,186,12,10882,0,11080,24218,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,2,381,45232,15792,7560,8232,34.91334,16.71383,18.1995,262,68.7664,82,21.5223,1929,318,0,0,0,119,z,960,4234,7560,30,6,8196,0,8232,15792,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,2,189,35477,14061,10235,3826,39.63413,28.84968,10.78445,155,82.01058,54,28.5714,1686,209,0,2,0,44,z,1072,7222,10235,92,226,3488,20,3826,14061,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,1,203,41879,16617,7005,9612,39.6786,16.72676,22.95184,162,79.80296,74,36.4532,2709,230,0,2,360,78,z,362,3264,7005,129,619,8779,85,9612,16617,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,1,69,10130,5365,4813,552,52.9615,47.51234,5.44916,64,92.75362,45,65.2174,260,49,0,0,0,0,z,44,4460,4813,10,51,485,6,552,5365,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,8,409,49665,14110,9407,4703,28.41035,18.9409,9.46945,252,61.61369,68,16.6259,2307,488,0,0,14,40,z,558,6000,9407,44,312,4343,4,4703,14110,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,1,225,37731,16017,13957,2060,42.4505,36.9908,5.4597,190,84.44444,110,48.8889,3118,262,0,0,92,0,z,92,10393,13957,71,0,1989,0,2060,16017,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,4,146,27085,6679,4336,2343,24.65941,16.00886,8.65054,87,59.58904,27,18.4932,1018,185,0,0,0,90,z,615,2428,4336,26,2,2291,24,2343,6679,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,1,86,14157,4214,1269,2945,29.76619,8.96376,20.80243,60,69.76744,19,22.093,534,61,0,0,0,42,z,189,443,1269,0,0,2887,58,2945,4214,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,1,167,35492,8338,3148,5190,23.49262,8.8696,14.62301,106,63.47305,24,14.3713,1925,378,0,0,0,1,z,100,744,3148,74,0,5115,1,5190,8338,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,1,111,15164,2189,635,1554,14.43551,4.18755,10.24796,64,57.65766,6,5.40541,405,48,0,0,0,0,z,119,63,635,8,443,1102,1,1554,2189,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,2,459,81411,35781,19319,16462,43.95106,23.73021,20.22085,395,86.05664,217,47.2767,3508,517,0,3,0,50,z,1126,14115,19319,32,1769,14461,200,16462,35781,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,2,204,23012,7453,4628,2825,32.38745,20.11125,12.2762,155,75.98039,48,23.5294,1256,196,9,1,0,14,z,598,2554,4628,10,526,1851,438,2825,7453,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,3,127,18877,4643,1143,3500,24.59607,6.05499,18.54108,77,60.62992,30,23.6221,358,151,2,0,0,16,z,89,527,1143,0,221,3238,41,3500,4643,0,0
201819,Autumn and spring term,Regional,E92000001,England,E12000008,South East,,,,43,4555,685977,273344,158932,114412,39.8474,23.16871,16.67869,3487,76.55324,1586,34.8189,34212,6614,1,320,392,559,z,8390,108444,158932,1219,3894,108554,745,114412,273344,0,0
202021,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,1,80,14226,1863,1331,532,13.09574,9.35611,3.73963,26,32.5,3,3.75,368,45,0,0,0,0,z,33,885,1331,0,0,532,0,532,1863,3387,0
202021,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,2,274,57446,14603,9316,5287,25.42039,16.21697,9.20343,190,69.34307,39,14.2336,2102,345,0,0,0,0,z,713,6156,9316,106,11,5133,37,5287,14603,15331,470
202021,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,4,177,33420,11047,7987,3060,33.05506,23.89886,9.15619,118,66.66667,46,25.9887,1094,118,0,0,0,10,z,58,6707,7987,10,141,2898,11,3060,11047,6206,162
202021,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,2,135,23800,6467,4731,1736,27.17227,19.87815,7.29412,86,63.7037,27,20,809,73,0,0,0,0,z,22,3827,4731,141,2,1593,0,1736,6467,3737,1185
202021,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,5,111,18188,8121,4324,3797,44.65032,23.77392,20.8764,91,81.98198,45,40.5405,662,152,0,0,0,9,z,115,3386,4324,26,162,3608,1,3797,8121,2218,168
202021,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,1,193,38635,15850,13145,2705,41.02498,34.02355,7.00142,152,78.75648,71,36.7876,1353,152,0,0,0,0,z,81,11559,13145,22,22,2660,1,2705,15850,4464,36
202021,Autumn and spring term,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,3,190,31334,6647,4408,2239,21.21338,14.06779,7.14559,132,69.47368,21,11.0526,940,105,0,2,0,0,z,35,3326,4408,10,51,2165,13,2239,6647,11906,1757
202021,Autumn and spring term,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,3,272,49929,8228,7561,667,16.4794,15.1435,1.3359,146,53.67647,16,5.88235,979,60,0,0,0,0,z,16,681,1736,10,0,506,2,518,2254,5111,193
202021,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,7,822,153778,42964,21896,21068,27.93898,14.23871,13.70027,565,68.73479,181,22.0195,5328,333,0,28,0,14,z,1227,14966,21896,513,1732,18746,77,21068,42964,45378,5457
202021,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,2,92,19053,7097,3622,3475,37.24873,19.01013,18.2386,77,83.69565,34,36.9565,1349,64,0,0,0,0,z,246,1963,3622,28,189,3258,0,3475,7097,4179,10
202021,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,2,108,19653,10799,9352,1447,54.94835,47.58561,7.36274,98,90.74074,70,64.8148,662,65,0,0,0,0,z,26,8599,9352,22,304,1121,0,1447,10799,2071,155
202021,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,6,287,42082,15466,11605,3861,36.75206,27.57711,9.17494,228,79.44251,91,31.7073,1264,127,0,0,20,20,z,441,9733,11605,23,271,3511,56,3861,15466,7407,596
202021,Autumn and spring term,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,1,89,14090,2010,731,1279,14.26544,5.18808,9.07736,44,49.4382,3,3.37079,370,74,0,0,0,0,z,39,248,731,152,197,930,0,1279,2010,3925,266
202021,Autumn and spring term,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,2,118,20721,5086,2738,2348,24.54515,13.21365,11.3315,76,64.40678,17,14.4068,551,27,0,0,0,10,z,113,2037,2738,26,67,2255,0,2348,5086,4346,10
202021,Autumn and spring term,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,1,77,15168,6905,5464,1441,45.52347,36.02321,9.50026,65,84.41558,38,49.3507,486,45,0,0,0,0,z,134,4799,5464,10,37,1388,6,1441,6905,1203,373
202021,Autumn and spring term,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,2,463,81921,25689,17686,8003,31.35826,21.58909,9.76917,330,71.2743,118,25.486,2005,248,0,0,103,0,z,1150,14180,17686,84,44,7873,2,8003,25689,11322,2236
202021,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,2,139,25276,4831,3292,1539,19.11299,13.02421,6.08878,72,51.79856,20,14.3885,647,55,0,0,0,0,z,119,2471,3292,0,70,1466,3,1539,4831,4546,440
202021,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,1,91,15984,5789,3700,2089,36.21747,23.14815,13.06932,81,89.01099,31,34.0659,593,166,0,0,0,0,z,50,2891,3700,0,312,1777,0,2089,5789,2867,214
202021,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,1,120,16662,6918,1979,4939,41.51963,11.87733,29.6423,103,85.83333,43,35.8333,596,75,0,0,0,17,z,0,1291,1979,237,768,3934,0,4939,6918,634,947
202021,Autumn and spring term,National,E92000001,England,,,,,,341,27040,4562704,1496844,1003438,493406,32.80607,21.99218,10.81389,19371,71.63831,7359,27.2152,161515,19698,31,859,160,778,z,31423,760414,974878,4797,19721,444830,10030,479378,1454256,762723,66919
202021,Autumn and spring term,Regional,E92000001,England,E12000001,North East,,,,18,1736,302031,98799,68729,30070,32.71154,22.75561,9.95593,1320,76.03687,469,27.0161,10353,1537,0,2,6,20,z,2108,42799,56825,404,392,22094,315,23205,80030,56072,1070
202122,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,1,109,20818,7990,4135,3855,38.38025,19.86262,18.51763,96,88.07339,37,33.9449,0,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0
202122,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,1,161,27784,11930,2873,9057,42.93838,10.34048,32.5979,133,82.6087,68,42.236,1532,102,0,0,0,0,z,374,865,2873,16,646,8389,6,9057,11930,396,85
